time,open,high,low,close,Effective LOI,LOI Threshold,S1 fair (MVRV 1.0x),S1 deep (MVRV 0.5x),S1 LOI floor,S3 VWAP upper,S3 VWAP lower,S3 LOI ceiling,S3 Early,S3 Watch,S3 Terminal-probable,S3 Terminal-confirmed,S1 Early,S1 Confirmed,cycle_day,dcl_event,dcl_price,translation,timing_code,cycle_fail,degree,Cycle low,BTC 50 SMA,200-Week SMA,AB4 Entry,MTF SMA,LT Fast TL,LT Slow TL,BP Entry,MIXED Watch,LT Exit,Time Stop,IBIT Disabled,CT1 Cross,CT2 Cross,CT3 Cross,CT4 Distribution,IWM CT3 Warning,QQQ LT+ST Entry,QQQ LOI Caution,LT Fast TL,LT Slow TL,Fast Trackline,Slow Trackline,Green T,Yellow T,Red T,B Exhaust,Fast Trackline,B Exhaust,Fast Trackline,Yellow T,DOI Score (0-10),LOI,VLT SRI Bias,T1 Trim 25%,T2 Trim 50%,T3 Trim 75%,VLT Peak,EXIT — LOI Rollover,CT4 Distribution,ATR,LOI,Acc,Deep Acc,Trim 25%,Trim 50%,Trim 75%,Acc Enter,Deep Enter,Acc Bounce,Deep Bounce,Trim 25%,Trim 50%,Trim 75%,Exit 100%,CT4 Dist,IWM Trim,VLT SRI Bias Histogram,ST SRI Bias Histogram,LT SRI Bias Histogram,F_net,Primary (STRF/LQD),Credit (STRC x0.5),Friction (STABLE x0.4),Self (MSTR x0.3),Multiplier,dF_net (ROC),dF_net_5bar (momentum),Into Bear,Into Bull,Into Strong Bear,Bounce Exhaustion,VLT Reversal Support,VLT Reversal Robust Fit,VLT Reversal Resistance,VLT Fast Trackline,VLT Slow Trackline,VLT Stage 4 to 1,VLT Stage 1 to 2,VLT Stage 2 to 3,VLT Stage 3 to 4,ST Reversal Support,ST Reversal Robust Fit,ST Reversal Resistance,ST Fast Trackline,ST Slow Trackline,ST Stage 4 to 1,ST Stage 1 to 2,ST Stage 2 to 3,ST Stage 3 to 4,LT Reversal Support,LT Reversal Robust Fit,LT Reversal Resistance,LT Fast Trackline,LT Slow Trackline,LT Stage 4 to 1,LT Stage 1 to 2,LT Stage 2 to 3,LT Stage 3 to 4,STH MVRV,MVRV SMA,%K,%D,MTF RSI,Short-Term Risk Score
1717608600,31.48,31.64,31.48,31.63,9.767343592082426,-40,,,,32.25039929365484,28.892020118683664,,0,0,0,0,0,0,146,0,,,2,0,1,0,65144.56000000008,28.569025000000007,0,28.569025000000007,31.190598616196283,30.330937818990098,0,0,0,0,0,1,1,0,0,0,0,0,31.190598616196283,30.330937818990098,31.190598616196283,,0,0,0,0,31.190598616196283,0,31.190598616196283,0,1,11.08299772549856,6.103144045359134,0,0,0,0,0,0,0.2894013838037157,11.08299772549856,-40,-60,10,30,50,,,,,,,,,,,15,15,-10,0.028803014874242697,0,0,0,0.028803014874242697,0.76,0.052840370899166794,0.2443635676966048,0,0,0,0,30.373779299822527,31.533200000000004,32.69262070017748,31.308787223181252,29.507878870956674,0,0,0,0,30.977635287955295,31.45178117647061,31.925927064985927,31.375669943027717,31.30054078121994,0,0,0,0,30.329278043502153,31.20536470588238,32.081451368262606,31.190598616196283,30.330937818990098,0,0,0,0,1.1434526946051937,,,,,0.3596935903213392
1717680600,31.635,31.635,31.3,31.42,4.353332951979034,-40,,,,32.2608671284834,28.90087360539335,,0,0,0,0,0,0,147,0,,,2,0,1,0,65290.34000000006,28.569025000000007,0,28.569025000000007,31.190598616196283,30.330937818990098,0,0,0,0,0,0,0,0,0,0,0,0,31.190598616196283,30.330937818990098,31.190598616196283,,0,0,0,0,31.190598616196283,0,31.190598616196283,0,1,11.08299772549856,6.103144045359134,0,0,0,0,0,0,0.2926584278177361,11.08299772549856,-40,-60,10,30,50,,,,,,,,,,,10,10,-10,0.028803014874242697,0,0,0,0.028803014874242697,0.76,0,0.13308592135776423,0,0,0,0,30.373779299822527,31.533200000000004,32.69262070017748,31.308787223181252,29.507878870956674,0,0,0,0,30.984108541394818,31.40258352941177,31.821058517428725,31.375669943027717,31.30054078121994,0,0,0,0,30.329278043502153,31.20536470588238,32.081451368262606,31.190598616196283,30.330937818990098,0,0,0,0,1.1434526946051937,,,,,0.40762936906675057
1717695000,31.46,31.49,31.34,31.48,5.591108012033992,-40,,,,32.264574217049564,28.904343886874717,,0,0,0,0,0,0,148,0,,,2,0,1,0,65290.34000000006,28.569025000000007,0,28.569025000000007,31.190598616196283,30.330937818990098,0,0,0,0,0,0,0,0,0,0,0,0,31.190598616196283,30.330937818990098,31.190598616196283,,0,0,0,0,31.190598616196283,0,31.190598616196283,0,1,11.08299772549856,6.103144045359134,0,0,0,0,0,0,0.28246854011646916,11.08299772549856,-40,-60,10,30,50,,,,,,,,,,,15,15,-10,0.028803014874242697,0,0,0,0.028803014874242697,0.76,0,0.20260785901344525,0,0,0,0,30.373779299822527,31.533200000000004,32.69262070017748,31.308787223181252,29.507878870956674,0,0,0,0,30.99610121955256,31.35955058823527,31.722999956917977,31.375669943027717,31.30054078121994,0,0,0,0,30.437900764337257,31.30449411764706,32.17108747095686,31.190598616196283,30.330937818990098,0,0,0,0,1.1434526946051937,,,,,0.36548011091369703
1717767000,31.25,31.25,31.04,31.2,-1.07611600373545,-40,,,,32.26559941857513,28.912162077997387,,0,0,0,0,0,0,149,0,,,2,0,1,0,65480.280000000064,28.569025000000007,0,28.569025000000007,31.190598616196283,30.330937818990098,0,0,0,0,0,0,0,0,0,0,0,0,31.190598616196283,30.330937818990098,31.190598616196283,,0,0,0,0,31.190598616196283,0,31.190598616196283,0,1,11.08299772549856,6.103144045359134,0,0,0,0,0,0,0.29372078725100714,11.08299772549856,-40,-60,10,30,50,,,,,,,,,,,-10,-10,-10,0.028803014874242697,0,0,0,0.028803014874242697,0.76,0,0.12237528549591938,0,0,0,0,30.373779299822527,31.533200000000004,32.69262070017748,31.308787223181252,29.507878870956674,0,0,0,0,30.976234455385597,31.310070588235263,31.310070588235263,31.375669943027717,31.30054078121994,0,0,0,0,30.437900764337257,31.30449411764706,32.17108747095686,31.190598616196283,30.330937818990098,0,0,0,0,1.1434526946051937,,,,,0.38619713768892255
1717781400,31.19,31.19,31.01,31.06,-4.043933906497244,-40,,,,32.265419972046566,28.916184417035208,,0,0,0,0,0,0,150,0,,,2,0,1,0,65480.280000000064,28.592975000000006,0,28.592975000000006,31.190598616196283,30.330937818990098,0,0,0,0,0,0,0,0,0,0,0,0,31.190598616196283,30.330937818990098,31.190598616196283,,0,0,0,0,31.190598616196283,0,31.190598616196283,0,1,3.5829977254985597,6.103144045359134,0,0,0,0,0,0,0.2863121595902207,3.5829977254985597,-40,-60,10,30,50,,,,,,,,,,,-10,-10,-10,0,0,0,0,0,0.76,-0.028803014874242697,0.024037356024924083,0,0,0,0,30.362639320013773,31.486847058823535,32.611054797633294,31.308787223181252,29.507878870956674,0,0,0,0,30.942791388764242,31.251602352941184,31.251602352941184,31.27522203816978,31.30054078121994,0,0,0,0,30.5141965103532,31.36884705882353,31.36884705882353,31.190598616196283,30.330937818990098,0,0,0,0,1.1204280354865432,,,,,0.3720634904703132
1718026200,31.03,31.27,30.87,31.23,-0.07187444546779176,-40,,,,32.26561160651661,28.92249532429202,,0,0,0,0,0,0,151,0,,,2,0,1,0,65799.20000000007,28.592975000000006,0,28.592975000000006,31.190598616196283,30.330937818990098,0,0,0,0,0,0,0,0,0,0,0,0,31.190598616196283,30.330937818990098,31.190598616196283,,0,0,0,0,31.190598616196283,0,31.190598616196283,0,1,3.5829977254985597,6.103144045359134,0,0,0,0,0,0,0.2944327196194906,3.5829977254985597,-40,-60,10,30,50,,,,,,,,,,,-10,-10,-10,0,0,0,0,0,0.76,0,-0.028803014874242704,0,0,0,0,30.362639320013773,31.486847058823535,32.611054797633294,31.308787223181252,29.507878870956674,0,0,0,0,30.921831048722385,31.22358117647059,31.22358117647059,31.27522203816978,31.30054078121994,0,0,0,0,30.5141965103532,31.36884705882353,31.36884705882353,31.190598616196283,30.330937818990098,0,0,0,0,1.1204280354865432,,,,,0.3972546341158787
1718040600,31.235,31.31,31.2,31.28,1.0672577028149632,-40,,,,32.266903427737056,28.925909130703968,,0,0,0,0,0,0,152,0,,,2,0,1,0,65799.20000000007,28.592975000000006,0,28.592975000000006,31.190598616196283,30.330937818990098,0,0,0,0,0,0,0,0,0,0,0,0,31.190598616196283,30.330937818990098,31.190598616196283,,0,0,0,0,31.190598616196283,0,31.190598616196283,0,1,3.5829977254985597,6.103144045359134,0,0,0,0,0,0,0.2812589539323841,3.5829977254985597,-40,-60,10,30,50,,,,,,,,,,,-5,-5,-10,0,0,0,0,0,0.76,0,-0.028803014874242704,0,0,0,0,30.362639320013773,31.486847058823535,32.611054797633294,31.308787223181252,29.507878870956674,0,0,0,0,30.905030770543696,31.20059529411763,31.496159817691563,31.27522203816978,31.30054078121994,0,0,0,0,30.607575257897206,31.452447058823527,32.29731885974985,31.190598616196283,30.330937818990098,0,0,0,0,1.1204280354865432,,,,,0.3425302410441477
1718112600,31.17,31.17,30.93,31.04,-4.306306520562472,-40,,,,32.26582527314861,28.933689611690475,,0,0,0,0,0,0,153,0,,,2,0,1,0,65890.22000000006,28.592975000000006,0,28.592975000000006,31.190598616196283,30.330937818990098,0,0,0,0,0,0,0,0,0,0,0,0,31.190598616196283,30.330937818990098,31.190598616196283,,0,0,0,0,31.190598616196283,0,31.190598616196283,0,1,3.5829977254985597,6.103144045359134,0,0,0,0,0,0,0.28616902865149957,3.5829977254985597,-40,-60,10,30,50,,,,,,,,,,,-10,-10,-10,-0.012182785860654162,0,0,0,-0.012182785860654162,0.76,-0.012182785860654162,-0.04098580073489688,0,0,0,0,30.362639320013773,31.486847058823535,32.611054797633294,31.308787223181252,29.507878870956674,0,0,0,0,30.87503306825868,31.173927058823544,31.173927058823544,31.26876346574825,31.30054078121994,0,0,0,0,30.607575257897206,31.452447058823527,32.29731885974985,31.190598616196283,30.330937818990098,0,0,0,0,1.1204280354865432,,,,,0.3832772400479971
1718127000,31.05,31.21,31.05,31.14,-1.8577667715453856,-40,,,,32.26599963379849,28.93810680451528,,0,0,0,0,0,0,154,0,,,2,0,1,0,65890.22000000006,28.592975000000006,0,28.592975000000006,31.190598616196283,30.330937818990098,0,0,0,0,0,0,0,0,0,0,0,0,31.190598616196283,30.330937818990098,31.190598616196283,,1,0,0,0,31.190598616196283,0,31.190598616196283,0,1,3.5829977254985597,6.103144045359134,0,0,0,0,0,0,0.27787124089067833,3.5829977254985597,-40,-60,10,30,50,,,,,,,,,,,-10,-10,-10,-0.012182785860654162,0,0,0,-0.012182785860654162,0.76,0,-0.04098580073489688,0,0,0,0,30.354091731042413,31.434517647058833,32.51494356307525,31.308787223181252,29.507878870956674,0,0,0,0,30.857481651029456,31.157870588235287,31.157870588235287,31.26876346574825,31.30054078121994,0,0,0,0,30.680375083895047,31.5176470588235,31.5176470588235,31.190598616196283,30.330937818990098,0,0,0,0,1.1210303400624038,,,,,0.35877463310357977
1718199000,31.7,32.11,31.69,32.02,13.667010567981123,-40,,,,32.315418123103285,28.939400107924094,,0,0,0,0,0,0,155,0,,,2,0,1,0,65899.24000000005,28.592975000000006,0,28.592975000000006,31.362690990601514,30.330937818990098,0,0,0,0,0,1,1,1,0,0,0,0,31.362690990601514,30.330937818990098,31.362690990601514,,0,0,0,0,31.362690990601514,0,31.362690990601514,0,1,18.689381907858984,6.103144045359134,0,0,0,0,0,0,0.32730900939848695,18.689381907858984,-40,-60,10,30,50,,,,,,,,,,,10,10,-10,0.1795107293288776,0,0,0,0.1795107293288776,0.76,0.19169351518953176,0.1795107293288776,0,0,0,0,30.354091731042413,31.434517647058833,32.51494356307525,31.308787223181252,29.507878870956674,0,0,0,0,30.902288142850438,31.216284705882355,31.530281268914273,31.768772689888696,31.30054078121994,0,0,0,0,30.680375083895047,31.5176470588235,31.5176470588235,31.362690990601514,30.330937818990098,0,0,0,0,1.1210303400624038,,,,,0.3989187076490026
1718213400,32.02,32.02,31.7,31.8,8.91819102872423,-40,,,,32.3349983341182,28.942515497299407,,0,0,0,0,0,0,156,0,,,2,0,1,0,65899.24000000005,28.592975000000006,0,28.592975000000006,31.373213062701403,30.330937818990098,0,0,0,0,0,0,0,0,0,0,0,0,31.373213062701403,30.330937818990098,31.373213062701403,,0,0,0,0,31.373213062701403,0,31.373213062701403,0,1,18.695886449625885,6.103144045359134,0,0,0,0,0,0,0.3267869372985953,18.695886449625885,-40,-60,10,30,50,,,,,,,,,,,15,15,-10,0.1795107293288776,0,0,0,0.1795107293288776,0.76,0,0.1795107293288776,0,0,0,0,30.354091731042413,31.434517647058833,32.51494356307525,31.308787223181252,29.507878870956674,0,0,0,0,30.932070597672787,31.252016470588217,31.571962343503646,31.768772689888696,31.30054078121994,0,0,0,0,30.76450438287937,31.614400000000003,32.464295617120634,31.373213062701403,30.330937818990098,0,0,0,0,1.1210303400624038,,,,,0.36078723757299636
1718285400,31.83,31.9,31.48,31.62,5.284805348172412,-40,,,,32.35244790700824,28.950514257579375,,0,0,0,0,0,0,157,0,,,2,0,1,0,65935.68000000007,28.592975000000006,0,28.592975000000006,31.373213062701403,30.330937818990098,0,0,0,0,0,0,0,0,0,0,0,0,31.373213062701403,30.330937818990098,31.373213062701403,,0,0,0,0,31.373213062701403,0,31.373213062701403,0,1,18.695886449625885,6.103144045359134,0,0,0,0,0,0,0.33344501320583836,18.695886449625885,-40,-60,10,30,50,,,,,,,,,,,10,10,-10,0.1795107293288776,0,0,0,0.1795107293288776,0.7900608862359058,0,0.1795107293288776,0,0,0,0,30.354091731042413,31.434517647058833,32.51494356307525,31.308787223181252,29.507878870956674,0,0,0,0,30.941787249090122,31.261630588235292,31.58147392738046,31.768772689888696,31.30054078121994,0,0,0,0,30.76450438287937,31.614400000000003,32.464295617120634,31.373213062701403,30.330937818990098,0,0,0,0,1.1210303400624038,,,,,0.38193799269042816
1718299800,31.6,31.67,31.58,31.63,5.4491781637334,-40,,,,32.35801851171607,28.953721467608354,,0,0,0,0,0,0,158,0,,,2,0,1,0,65935.68000000007,28.592975000000006,0,28.592975000000006,31.373213062701403,30.330937818990098,0,0,0,0,0,0,0,0,0,0,0,0,31.373213062701403,30.330937818990098,31.373213062701403,,0,0,0,0,31.373213062701403,0,31.373213062701403,0,1,18.695886449625885,6.103144045359134,0,0,0,0,0,0,0.31605608369113586,18.695886449625885,-40,-60,10,30,50,,,,,,,,,,,-5,-5,-10,0.1795107293288776,0,0,0,0.1795107293288776,0.8519936921681852,0,0.19169351518953176,0,0,0,0,30.377242360501103,31.43872941176469,32.50021646302828,31.308787223181252,29.507878870956674,0,0,0,0,30.95361749756634,31.274444705882352,31.595271914198364,31.768772689888696,31.30054078121994,0,0,0,0,30.838084079394807,31.695411764705867,32.55273945001693,31.373213062701403,30.330937818990098,0,0,0,0,1.1367980108180324,,,,,0.33688601941623625
1718371800,31.44,31.44,31.23,31.37,0.2745289978649126,-40,,,,32.362048997802994,28.96380871655167,,0,0,0,0,0,0,159,0,,,2,0,1,0,65985.16000000006,28.592975000000006,0,28.592975000000006,31.373213062701403,30.330937818990098,0,0,0,0,0,0,0,0,0,0,0,0,31.373213062701403,30.330937818990098,31.373213062701403,,1,0,0,0,31.373213062701403,0,31.373213062701403,1,1,18.695886449625885,6.103144045359134,0,0,0,0,0,0,0.3220520777131975,18.695886449625885,-40,-60,10,30,50,,,,,,,,,,,-10,-10,-10,0.06510477244758399,0,0,0,0.06510477244758399,0.8922470286746835,-0.11440595688129361,0.07728755830823815,0,0,0,0,30.377242360501103,31.43872941176469,32.50021646302828,31.308787223181252,29.507878870956674,0,0,0,0,30.950888659743477,31.27168235294119,31.592476046138906,31.58357058469878,31.30054078121994,0,0,0,0,30.838084079394807,31.695411764705867,32.55273945001693,31.373213062701403,30.330937818990098,0,0,0,0,1.1367980108180324,,,,,0.3833852711849617
1718386200,31.38,31.41,31.3,31.41,1.0316625340162346,-40,,,,32.36534536815399,28.970911064039917,,0,0,0,0,0,0,160,0,,,2,0,1,0,65985.16000000006,28.615325000000006,0,28.615325000000006,31.373213062701403,30.330937818990098,0,0,0,0,0,0,0,0,0,0,0,0,31.373213062701403,30.330937818990098,31.373213062701403,,0,0,0,0,31.373213062701403,0,31.373213062701403,0,1,18.695886449625885,6.103144045359134,0,0,0,0,0,0,0.30690550073368333,18.695886449625885,-40,-60,10,30,50,,,,,,,,,,,-5,-5,-10,0.10850795407930666,0,0,0,0.10850795407930666,0.9275407822240743,0.04340318163172267,-0.07100277524957094,0,0,0,0,30.377242360501103,31.43872941176469,32.50021646302828,31.308787223181252,29.507878870956674,0,0,0,0,30.95065681992591,31.271378823529407,31.592100827132903,31.58357058469878,31.30054078121994,0,0,0,0,30.875815481811774,31.73729411764706,32.59877275348235,31.373213062701403,30.330937818990098,0,0,0,0,1.1367980108180324,,,,,0.3587331023200542
1718631000,31.2,31.381,31.13,31.38,0.41169235294610473,-40,,,,32.36711372309735,28.978311437138654,,0,0,0,0,0,0,161,0,,,2,0,1,0,66127.82000000007,28.615325000000006,0,28.615325000000006,31.373213062701403,30.330937818990098,0,0,0,0,0,0,0,0,0,0,0,0,31.373213062701403,30.330937818990098,31.373213062701403,,0,0,0,0,31.373213062701403,0,31.373213062701403,0,1,18.695886449625885,6.103144045359134,0,0,0,0,0,0,0.30498367925270603,18.695886449625885,-40,-60,10,30,50,,,,,,,,,,,-10,-10,-10,0.04752212567572984,0,0,0,0.04752212567572984,0.9706992961676799,-0.060985828403576824,-0.13198860365314777,0,0,0,0,30.377242360501103,31.43872941176469,32.50021646302828,31.308787223181252,29.507878870956674,0,0,0,0,30.94552989890719,31.265769411764673,31.586008924622156,31.507133591320418,31.30054078121994,0,0,0,0,30.875815481811774,31.73729411764706,32.59877275348235,31.373213062701403,30.330937818990098,0,0,0,0,1.1367980108180324,,31.85391592512345,39.06056477974222,57.67058802942693,0.38490247572159697
1718645400,31.37,31.5,31.37,31.455,1.982262959692065,-40,,,,32.37035166328856,28.983157576964032,,0,0,0,0,0,0,162,0,,,2,0,1,0,66127.82000000007,28.615325000000006,0,28.615325000000006,31.373213062701403,30.330937818990098,0,0,0,0,0,0,0,0,0,0,0,0,31.373213062701403,30.330937818990098,31.373213062701403,,0,0,0,0,31.373213062701403,0,31.373213062701403,0,1,18.695886449625885,6.103144045359134,0,0,0,0,0,0,0.2924848450203698,18.695886449625885,-40,-60,10,30,50,,,,,,,,,,,-5,-5,-10,0.07920354279288307,0,0,0,0.07920354279288307,0.9742438181071407,0.03168141711715323,-0.10030718653599453,0,0,0,0,30.385514006504664,31.4153411764706,32.44516834643654,31.308787223181252,29.507878870956674,0,0,0,0,30.946022891947905,31.26591294117647,31.585802990405035,31.507133591320418,31.30054078121994,0,0,0,0,30.919808080854988,31.78630588235294,32.65280368385089,31.373213062701403,30.330937818990098,0,0,0,0,1.1288533503769982,,,,,0.35658400448697214
1718717400,31.49,31.64,31.37,31.61,5.14419105759697,-40,,,,32.37815864860545,28.990516887733808,,0,0,0,0,0,0,163,0,,,2,0,1,0,66195.36000000006,28.615325000000006,0,28.615325000000006,31.373213062701403,30.330937818990098,0,0,0,0,0,0,0,0,0,0,0,0,31.373213062701403,30.330937818990098,31.373213062701403,,0,0,0,0,31.373213062701403,0,31.373213062701403,0,1,18.695886449625885,6.103144045359134,0,0,0,0,0,0,0.2908787846617719,18.695886449625885,-40,-60,10,30,50,,,,,,,,,,,-10,-10,-10,0.07920354279288307,0,0,0,0.07920354279288307,0.927732893635797,0,-0.10030718653599453,0,0,0,0,30.385514006504664,31.4153411764706,32.44516834643654,31.308787223181252,29.507878870956674,0,0,0,0,30.959622954909218,31.280856470588226,31.602089986267234,31.507133591320418,31.30054078121994,0,0,0,0,30.919808080854988,31.78630588235294,32.65280368385089,31.373213062701403,30.330937818990098,0,0,0,0,1.1288533503769982,,,,,0.3833728594869522
1718731800,31.63,31.64,31.57,31.6,4.893048313778337,-40,,,,32.38284283130883,28.993917585865248,,0,0,0,0,0,0,164,0,,,2,0,1,0,66195.36000000006,28.615325000000006,0,28.615325000000006,31.373213062701403,30.330937818990098,0,0,0,0,0,0,0,0,0,0,0,0,31.373213062701403,30.330937818990098,31.373213062701403,,0,0,0,0,31.373213062701403,0,31.373213062701403,0,1,18.695886449625885,6.103144045359134,0,0,0,0,0,0,0.2751017286145025,18.695886449625885,-40,-60,10,30,50,,,,,,,,,,,-5,-5,-10,0.07920354279288307,0,0,0,0.07920354279288307,0.8687855820877647,0,0.014098770345299078,0,0,0,0,30.385514006504664,31.4153411764706,32.44516834643654,31.308787223181252,29.507878870956674,0,0,0,0,30.970634975356344,31.29281176470588,31.61498855405542,31.507133591320418,31.30054078121994,0,0,0,0,30.975966992626834,31.850329411764687,32.724691830902536,31.373213062701403,30.330937818990098,0,0,0,0,1.1288533503769982,,,,,0.3488462466665435
1718890200,31.6,31.6,31.03,31.05,-6.768760663926365,-40,,,,32.38334879191174,29.01581261580509,,0,0,0,0,0,0,165,0,,,2,0,1,0,66307.90000000007,28.615325000000006,0,28.615325000000006,31.373213062701403,30.330937818990098,0,0,0,0,0,0,0,0,0,0,0,0,31.373213062701403,30.330937818990098,31.373213062701403,,1,0,0,0,31.373213062701403,0,31.373213062701403,1,1,18.695886449625885,6.103144045359134,0,0,0,0,0,0,0.2961658908563238,18.695886449625885,-40,-60,10,30,50,,,,,,,,,,,-10,-10,-10,0.07920354279288307,0,0,0,0.07920354279288307,0.7980039787637594,0,-0.029304411286423596,0,0,0,0,30.385514006504664,31.4153411764706,32.44516834643654,31.308787223181252,29.507878870956674,0,0,0,0,30.937423864071015,31.263378823529433,31.263378823529433,31.507133591320418,31.30054078121994,0,0,0,0,30.975966992626834,31.850329411764687,32.724691830902536,31.373213062701403,30.330937818990098,0,0,0,0,1.1288533503769982,,,,,0.4166598574689975
1718904600,31.05,31.22,30.95,31.09,-5.839637789181111,-40,,,,32.38148237074265,29.022859967313757,,0,0,0,0,0,0,166,0,,,2,0,1,0,66307.90000000007,28.615325000000006,0,28.615325000000006,31.373213062701403,30.330937818990098,0,0,0,0,0,0,0,0,0,0,0,0,31.373213062701403,30.330937818990098,31.373213062701403,,0,0,0,0,31.373213062701403,0,31.373213062701403,0,1,18.695886449625885,6.103144045359134,0,0,0,0,0,0,0.29429689865230063,18.695886449625885,-40,-60,10,30,50,,,,,,,,,,,-10,-10,-10,0,0,0,0,0,0.7514288233657505,-0.07920354279288307,-0.04752212567572984,0,0,0,0,30.36527201298289,31.369176470588258,32.37308092819362,31.308787223181252,29.507878870956674,0,0,0,0,30.913542390573863,31.242181176470574,31.242181176470574,31.32400463428779,31.30054078121994,0,0,0,0,31.003498670094203,31.87807058823531,31.87807058823531,31.373213062701403,30.330937818990098,0,0,0,0,1.1131586857499594,,,,,0.3420853019022015
1718976600,30.87,30.88,30.57,30.72,-12.030180055343337,-40,,,,32.367957661222775,29.03708152350858,,0,0,0,0,0,0,167,0,,,2,0,1,0,66439.68000000005,28.615325000000006,0,28.615325000000006,31.190418548748564,30.330937818990098,0,0,0,0,0,0,0,0,0,0,0,0,31.190418548748564,30.330937818990098,31.190418548748564,,1,1,0,0,31.190418548748564,0,31.190418548748564,0,1,3.5828864112798935,6.103144045359134,0,0,0,0,0,0,0.31041854874856484,3.5828864112798935,-40,-60,10,30,50,,,,,,,,,,,-10,-10,-10,-0.08663058891036922,0,0,0,-0.08663058891036922,0.7345662418774386,-0.08663058891036922,-0.16583413170325229,0,0,0,0,30.36527201298289,31.369176470588258,32.37308092819362,31.308787223181252,29.507878870956674,0,0,0,0,30.87529712670134,31.209548235294132,31.209548235294132,31.07457542446243,31.30054078121994,0,0,0,0,31.003498670094203,31.87807058823531,31.87807058823531,31.190418548748564,30.330937818990098,0,0,0,0,1.1131586857499594,,,,,0.37562780457815065
1718991000,30.72,30.78,30.68,30.76,-11.03406091830847,-40,,,,32.36175207853082,29.043872093418695,,0,0,0,0,0,0,168,0,,,2,0,1,0,66439.68000000005,28.635125000000002,0,28.635125000000002,31.075388652409384,30.330937818990098,0,0,0,0,0,0,0,0,0,0,0,0,31.075388652409384,30.330937818990098,31.075388652409384,,0,0,0,0,31.075388652409384,0,31.075388652409384,0,1,3.511777150853094,6.103144045359134,0,0,0,0,0,0,0.2953886524093817,3.511777150853094,-40,-60,10,30,50,,,,,,,,,,,-15,-15,-10,-0.12810615049111454,0,0,0,-0.12810615049111454,0.8446077645325786,-0.04147556158074532,-0.20730969328399762,0,0,0,0,30.36527201298289,31.369176470588258,32.37308092819362,31.308787223181252,29.507878870956674,0,0,0,0,30.84966882568248,31.18475058823533,31.18475058823533,30.966391465572254,31.30054078121994,0,0,0,0,30.98981311519083,31.86362352941178,31.86362352941178,31.075388652409384,30.330937818990098,0,0,0,0,1.1131586857499594,,,,,0.35418720594356135
1719235800,30.73,30.84,30.54,30.555,-14.206484370477696,-40,,,,32.35159312419763,29.052704794212797,,0,0,0,0,0,0,169,0,,,2,0,1,0,66551.20000000006,28.635125000000002,0,28.635125000000002,31.075388652409384,30.330937818990098,0,0,0,0,0,0,0,0,0,0,0,0,31.075388652409384,30.330937818990098,31.075388652409384,,0,0,0,0,31.075388652409384,0,31.075388652409384,0,1,3.511777150853094,6.103144045359134,0,0,0,0,0,0,0.29571803438014016,3.511777150853094,-40,-60,10,30,50,,,,,,,,,,,-15,-15,-10,-0.15394323960643058,0,0,0,-0.15394323960643058,0.7024065344603785,-0.025837089115316042,-0.23314678239931363,0,0,0,0,30.36527201298289,31.369176470588258,32.37308092819362,31.308787223181252,29.507878870956674,0,0,0,0,30.80005254792605,31.144388235294123,31.144388235294123,30.898998560445424,31.30054078121994,0,0,0,0,30.98981311519083,31.86362352941178,31.86362352941178,31.075388652409384,30.330937818990098,0,0,0,0,1.1131586857499594,,,,,0.3919494710197242
1719250200,30.53,30.64,30.46,30.475,-15.390670578034644,-40,,,,32.3362628830129,29.062420661755688,,0,0,0,0,0,0,170,0,,,2,0,1,0,66551.20000000006,28.635125000000002,1,28.635125000000002,30.927452460495847,30.330937818990098,0,0,0,0,0,0,0,0,0,0,0,0,30.927452460495847,30.330937818990098,30.927452460495847,,1,1,0,0,30.927452460495847,0,30.927452460495847,0,1,3.388051253620304,6.077324365057002,0,0,0,0,0,0,0.28745246049584444,3.388051253620304,-40,-60,10,30,50,,,,,,,,,,,-20,-35,-15,-0.18278076927399936,0,0,0,-0.18278076927399936,0.8223256969710365,-0.02883752966756878,-0.26198431206688244,0,0,0,0,30.29476928186588,31.273247058823536,31.273247058823536,31.30116838319283,29.507878870956674,0,0,0,0,30.738708747032973,31.09670823529413,31.09670823529413,30.82377937099631,31.30054078121994,0,0,0,0,30.963837391152907,31.8389882352941,31.8389882352941,30.927452460495847,30.330937818990098,0,0,0,0,1.0902360681025185,,,,,0.3654309691280239
1719322200,30.67,30.69,30.47,30.68,-9.920052638124218,-40,,,,32.331065280796466,29.0666211317243,,0,0,0,0,0,0,171,0,,,2,0,1,0,66475.82000000005,28.635125000000002,0,28.635125000000002,30.927452460495847,30.330937818990098,0,0,0,0,0,0,0,0,0,0,0,0,30.927452460495847,30.330937818990098,30.927452460495847,,0,0,0,0,30.927452460495847,0,30.927452460495847,0,1,3.388051253620304,6.077324365057002,0,0,0,0,0,0,0.2826344276032843,3.388051253620304,-40,-60,10,30,50,,,,,,,,,,,-15,-15,-10,-0.18278076927399936,0,0,0,-0.18278076927399936,0.8577732702054239,0,-0.18278076927399936,0,0,0,0,30.29476928186588,31.273247058823536,31.273247058823536,31.30116838319283,29.507878870956674,0,0,0,0,30.698419431912196,31.0629811764706,31.0629811764706,30.82377937099631,31.30054078121994,0,0,0,0,30.963837391152907,31.8389882352941,31.8389882352941,30.927452460495847,30.330937818990098,0,0,0,0,1.0902360681025185,,,,,0.3814966268094907
