time,open,high,low,close,Fast Trackline,Slow Trackline,Green T,Yellow T,Red T,DOI Score (0-10),LOI,VLT SRI Bias,T1 Trim 25%,T2 Trim 50%,T3 Trim 75%,VLT Peak,EXIT — LOI Rollover,CT4 Distribution,ATR,Histogram,MACD,Signal line,CMF,Up Trend,Down Trend,Volume,OnBalanceVolume,MTF RSI,LOI,Acc,Deep Acc,Trim 25%,Trim 50%,Trim 75%,Acc Enter,Deep Enter,Acc Bounce,Deep Bounce,Trim 25%,Trim 50%,Trim 75%,Exit 100%,CT4 Dist,IWM Trim,VLT SRI Bias Histogram,ST SRI Bias Histogram,LT SRI Bias Histogram,F_net,Primary (STRF/LQD),Credit (STRC x0.5),Friction (STABLE x0.4),Self (MSTR x0.3),Multiplier,dF_net (ROC),dF_net_5bar (momentum),Into Bear,Into Bull,Into Strong Bear,Bounce Exhaustion,F_net,Primary (STRF/LQD),Credit (STRC x0.5),Friction (STABLE x0.4),Self (MSTR x0.3),Into Bear,Into Bull,Into Strong Bear,VLT Reversal Support,VLT Reversal Robust Fit,VLT Reversal Resistance,VLT Fast Trackline,VLT Slow Trackline,VLT Stage 4 to 1,VLT Stage 1 to 2,VLT Stage 2 to 3,VLT Stage 3 to 4,ST Reversal Support,ST Reversal Robust Fit,ST Reversal Resistance,ST Fast Trackline,ST Slow Trackline,ST Stage 4 to 1,ST Stage 1 to 2,ST Stage 2 to 3,ST Stage 3 to 4,LT Reversal Support,LT Reversal Robust Fit,LT Reversal Resistance,LT Fast Trackline,LT Slow Trackline,LT Stage 4 to 1,LT Stage 1 to 2,LT Stage 2 to 3,LT Stage 3 to 4,STH MVRV,MVRV SMA,%K,%D,MTF RSI,Short-Term Risk Score
1772712000,72930.83,73084.52,71178.2,71659.67,70900.59572208727,,0,0,0,0,-6.252277592138594,-15.219592621976652,0,0,0,0,0,0,1616.8801688638946,219.19902399418834,1501.6122312348161,1282.4132072406278,0.12672676371142777,68054.36423370839,,5758.11620877,1016466.0050420245,59.13009677872046,-6.252277592138594,-45,-65,40,60,80,,,,,,,,,,,15,25,15,0.566574901645879,0.5130769596049637,0.10976982296222544,-0.4,0.3,1.0852272125264748,0.0034382160987991295,-0.02666104014499182,0,0,0,0,0.566574901645879,,,,,0,0,0,58509.67830705514,68944.41035294122,68944.41035294122,70246.56302898854,82857.0718182203,0,0,0,0,68094.80413525147,70443.62616470584,72792.44819416021,71695.02824264253,68097.32188885739,0,0,0,0,49349.65319026182,60099.22745882354,70848.80172738526,70900.59572208727,79017.5717643403,0,0,0,0,0.6768771202970331,,,,,0.6301441626669542
1772726400,71665.57,71666.8,70639.53,70927.7,70900.59572208727,,0,0,0,0,-6.252277592138594,-15.219592621976652,0,0,0,0,0,0,1574.7651568021881,63.45297197674563,1361.7294222115597,1298.276450234814,0.09131730563903791,68054.36423370839,,5960.97073208,1010505.0343099445,55.33830064361117,-6.252277592138594,-45,-65,40,60,80,,,,,,,,,,,15,15,15,0.53940414399762,0.5102722646864504,0.10976982296222544,-0.4,0.3,1.0379445595790744,-0.027170757648258936,0.1016081243251914,0,0,0,1,0.53940414399762,,,,,0,0,0,58509.67830705514,68944.41035294122,68944.41035294122,70246.56302898854,82857.0718182203,0,0,0,0,68215.73867216602,70571.88399999999,72928.02932783397,71695.02824264253,68097.32188885739,0,0,0,0,49349.65319026182,60099.22745882354,70848.80172738526,70900.59572208727,79017.5717643403,0,0,0,0,0.6768771202970331,,,,,0.6026291969814469
1772740800,70917.89,71566.69,70781.46,70881.5,70900.59572208727,,1,0,0,0,-6.252277592138594,-15.219592621976652,0,0,0,0,0,0,1518.3697884591745,-52.27646041344815,1232.930874718004,1285.207335131452,0.0023926416731137982,68054.36423370839,,2614.61073014,1007890.4235798045,55.098137320603755,-6.252277592138594,-45,-65,40,60,80,,,,,,,,,,,20,20,15,0.4785907095677982,0.5018539234399757,0.0650194659193695,-0.4,0.3,1.0233480693508108,-0.060813434429821844,-0.04764869443820807,0,0,0,0,0.4785907095677982,,,,,0,0,0,57784.23865498763,68299.3785882353,68299.3785882353,70246.56302898854,82857.0718182203,0,0,0,0,68376.81032613192,70763.23108235294,73149.65183857396,71695.02824264253,68097.32188885739,0,0,0,0,50126.866773969596,60493.18701176469,70859.50724955979,70900.59572208727,79017.5717643403,0,0,0,0,0.7030963225142199,,,,,0.6133940118291422
1772755200,70887.5,71410.7,70392.17,71085.15,70900.59572208727,,0,0,0,0,-6.252277592138594,-15.219592621976652,0,0,0,0,0,0,1482.6669464263762,-120.79353085975595,1134.215421556757,1255.008952416513,0.06258352113266155,68054.36423370839,,2196.90971171,1010087.3332915144,56.00452910055884,-6.252277592138594,-45,-65,40,60,80,,,,,,,,,,,15,15,15,0.5139157678909216,0.49841496225413784,0.1083657765322825,-0.4,0.3,1.0143154392320655,0.03532505832312344,-0.037013518928243394,0,0,0,0,0.5139157678909216,,,,,0,0,0,57784.23865498763,68299.3785882353,68299.3785882353,70246.56302898854,82857.0718182203,0,0,0,0,68609.48987381527,71027.91983529412,73446.34979677296,71695.02824264253,68097.32188885739,0,0,0,0,50126.866773969596,60493.18701176469,70859.50724955979,70900.59572208727,79017.5717643403,0,0,0,0,0.7030963225142199,,,,46.125448255526976,0.620752292489903
1772769600,71085.35,71182.39,70140.23,71065.41,70900.59572208727,,0,0,0,0,-6.621475988925599,-15.219592621976652,0,0,0,0,0,0,1451.202164538778,-170.1079444725915,1042.3740218257735,1212.481966298365,0.11377621322720659,68054.36423370839,,2340.99159084,1007746.3417006744,55.886766334010225,-6.621475988925599,-45,-65,40,60,80,,,,,,,,,,,15,15,15,0.5040009740730531,0.4956351975407707,0.1083657765322825,-0.4,0.3,1,-0.009914793817868528,-0.05913571147402691,0,0,0,0,0.5040009740730531,,,,,0,0,0,57784.23865498763,68299.3785882353,68299.3785882353,70246.56302898854,82857.0718182203,0,0,0,0,68792.5297873962,71244.01399999997,73695.49821260374,71695.02824264253,68097.32188885739,0,0,0,0,50126.866773969596,60493.18701176469,70859.50724955979,70900.59572208727,79017.5717643403,0,0,0,0,0.7030963225142199,,,,,0.6130904273815996
1772784000,71065.19,71072.72,70197.86,70225.37,70900.59572208727,,1,0,0,0,-6.621475988925599,-15.219592621976652,0,0,0,0,0,0,1410.0348670717226,-256.76328096456155,891.527865092663,1148.2911460572245,0.11432528064854167,68054.36423370839,,1634.13263835,1006112.2090623244,50.97456788046493,-6.621475988925599,-45,-65,40,60,80,,,,,,,,,,,0,0,15,0.5003950515327582,0.49202927500047566,0.1083657765322825,-0.4,0.3,1,-0.0036059225402949036,-0.06617985011312094,0,0,0,0,0.5003950515327582,,,,,0,0,0,57784.23865498763,68299.3785882353,68299.3785882353,70246.56302898854,82857.0718182203,0,0,0,0,68929.67730269692,71396.68604705884,73863.69479142077,71695.02824264253,68097.32188885739,0,0,0,0,50126.866773969596,60493.18701176469,70859.50724955979,70900.59572208727,79017.5717643403,0,0,0,0,0.7030963225142199,,,,,0.6005990034690059
1772798400,70220.49,70333.83,68165.96,68503.82,70900.59572208727,,0,0,0,0,-9.535865378842516,-15.219592621976652,0,0,0,0,0,0,1464.1659479951707,-417.9512619499376,625.8520686198026,1043.8033305697402,0.051606670168023526,68054.36423370839,,7936.30458519,998175.9044771343,42.692754240875225,-9.535865378842516,-45,-65,40,60,80,,,,,,,,,,,10,10,15,0.3762388838779345,0.4878731073456521,0.1083657765322825,-0.4,0.18,1,-0.12415616765482368,-0.16316526011968568,0,0,0,0,0.4962388838779345,,,,,0,0,0,57784.23865498763,68299.3785882353,68299.3785882353,70246.56302898854,82857.0718182203,0,0,0,0,68929.50609022437,71395.90597647056,71395.90597647056,70227.94457772032,68097.32188885739,0,0,0,0,50126.866773969596,60493.18701176469,70859.50724955979,70900.59572208727,79017.5717643403,0,0,0,0,0.7030963225142199,,,,,0.6095304619603165
1772812800,68501.91,68792.78,67740.79,68119.3,70227.50480885265,,1,0,0,0,-9.695582443558044,-15.219592621976652,0,0,0,0,0,0,1434.724808852659,-531.1263937297927,379.89533840749937,911.021732137292,0.05345227639626044,68054.36423370839,,3706.39115837,994469.5133187644,41.08706678322301,-9.695582443558044,-45,-65,40,60,80,,,,,,,,,,,10,10,15,0.2978137886342978,0.45972002752301455,0.1083657765322825,-0.4,0.13853133844807058,0.9808506191985968,-0.07842509524363672,-0.18077692093350056,0,0,0,0,0.3392824501862272,,,,,0,0,0,57784.23865498763,68299.3785882353,68299.3785882353,70246.56302898854,82857.0718182203,0,0,0,0,68905.63612114835,71371.93884705887,71371.93884705887,69407.5459369119,68097.32188885739,0,0,0,0,50126.866773969596,60493.18701176469,70859.50724955979,70227.50480885265,79017.5717643403,0,0,0,0,0.7030963225142199,,,,,0.546992745228396
1772827200,68119.05,68429.97,67765.18,68112.31,69809.69946536318,,0,0,0,0,-9.794723052608788,-15.219592621976652,0,0,0,0,0,0,1379.7294653631839,-582.9715472619289,182.30729805988085,765.2788453218097,0.012587186982980848,68054.36423370839,,2519.08226845,991950.4310503145,41.05683698450859,-9.794723052608788,-45,-65,40,60,80,,,,,,,,,,,10,10,15,0.20932881394456798,0.4411662206827348,0.06033762428139271,-0.4,0.12018152226847544,0.9719911618144463,-0.08848497468972982,-0.3045869539463538,0,0,0,0,0.2691472916760925,,,,,0,0,0,57784.23865498763,68299.3785882353,68299.3785882353,70246.56302898854,82857.0718182203,0,0,0,0,68857.86375275128,71320.99397647059,71320.99397647059,69233.99408427534,68097.32188885739,0,0,0,0,50649.331252142365,60679.34357647051,60679.34357647051,69809.69946536318,79017.5717643403,0,0,0,0,0.7030963225142199,,,,,0.5550436304176029
1772841600,68106.91,68564.57,68058.06,68105.89,69809.69946536318,,0,0,0,0,-9.794723052608788,-15.219592621976652,0,0,0,0,0,0,1317.3566464086714,-592.2933638216933,24.912140544693102,617.2055043663864,-0.020902113913538127,68054.36423370839,,1147.92269349,990802.5083568244,41.02698025692704,-9.794723052608788,-45,-65,40,60,80,,,,,,,,,,,10,10,15,0.22967451074266876,0.42863367548847553,0.10056270713565452,-0.4,0.11734615573855711,0.9606469846290183,0.020345696798100776,-0.2743264633303845,0,0,0,0,0.41232835500411164,,,,,0,0,0,57784.23865498763,68299.3785882353,68299.3785882353,70246.56302898854,82857.0718182203,0,0,0,0,68814.94038305015,71276.21444705882,71276.21444705882,69207.1772971558,68097.32188885739,0,0,0,0,50649.331252142365,60679.34357647051,60679.34357647051,69809.69946536318,79017.5717643403,0,0,0,0,0.7030963225142199,,,,44.52760384136665,0.5505190681050129
1772856000,68099.42,68141.95,67437.83,67844.91,69415.50402880805,,1,0,0,0,-9.8882612906282,-15.219592621976652,0,0,0,0,0,0,1273.5540288080517,-589.3691796701289,-119.50597022127477,469.86320944885415,-0.018401787498166,,71377.7553818517,1383.85377138,989418.6545854444,39.76115829375227,-9.8882612906282,-45,-65,40,60,80,,,,,,,,,,,10,10,-20,0.17188579995587397,0.4180746050998777,0.10056270713565452,-0.4,0.07154150132515794,0.956244619066384,-0.05778871078679479,-0.3285092515768844,0,0,0,0,0.400344298630716,,,,,0,0,0,57784.23865498763,68299.3785882353,68299.3785882353,70246.56302898854,82857.0718182203,0,0,0,0,68746.02359527544,71205.4437411764,71205.4437411764,68773.95864498953,68097.32188885739,0,0,0,0,50649.331252142365,60679.34357647051,60679.34357647051,69415.50402880805,79017.5717643403,0,0,0,0,0.7030963225142199,,,,,0.5510820680595961
1772870400,67844.16,68236.36,67724.66,68016.35,69415.50402880805,,0,0,0,0,-9.8882612906282,-15.219592621976652,0,0,0,0,0,0,1219.1358838931906,-549.9834043167511,-217.61604594708479,332.36735836966636,0.005291833350239121,,71363.09884366654,854.83223106,990273.4868165044,41.04790171525704,-9.8882612906282,-45,-65,40,60,80,,,,,,,,,,,15,15,10,0.2100516599267946,0.409699752343585,0.10056270713565452,-0.4,0.1192358355419299,0.9525344231156225,0.03816585997092062,-0.1661872239511401,0,0,0,0,0.3908158243848647,,,,,0,0,0,57784.23865498763,68299.3785882353,68299.3785882353,70246.56302898854,82857.0718182203,0,0,0,0,68694.41143981986,71152.17651764704,71152.17651764704,68773.95864498953,68097.32188885739,0,0,0,0,50649.331252142365,60679.34357647051,60679.34357647051,69415.50402880805,79017.5717643403,0,0,0,0,0.7030963225142199,,,,,0.5343484813212018
1772884800,68016.35,68082.77,67618.77,67882.21,69247.96760647226,,1,1,0,0,-10.251251215075447,-15.478180922433369,0,0,0,0,0,0,1165.1976064722483,-508.0567556831644,-302.7035862342891,205.35316944887526,-0.029155781870234588,,71034.29995929988,1016.01183209,989257.4749844144,40.3221470757438,-10.251251215075447,-45,-65,40,60,80,,,,,,,,,,,15,-10,-20,-0.0032715205446579992,0.24166869912350317,0.10056270713565452,-0.4,0.06671325979363842,0.949450687483483,-0.2133231804714526,-0.301085309178956,0,0,0,0,0.23001521966170357,,,,,0,0,0,57784.23865498763,68299.3785882353,68299.3785882353,70032.30433516561,82857.0718182203,0,0,0,0,68633.80740967867,71090.7747764706,71090.7747764706,68728.29332308272,68097.32188885739,0,0,0,0,50649.331252142365,60679.34357647051,60679.34357647051,69247.96760647226,79017.5717643403,0,0,0,0,0.7030963225142199,,,,,0.5226383245361396
1772899200,67880.21,67943.43,66937.86,67089.3,69097.22563458137,,0,0,0,0,-10.28702062572481,-15.478180922433369,0,0,0,0,0,0,1153.795634581373,-507.6185993819596,-429.1700797785743,78.44851960338534,-0.08563955252678732,,70607.49296336988,1579.01186635,987678.4631180645,36.24296698801134,-10.28702062572481,-45,-65,40,60,80,,,,,,,,,,,15,5,-10,-0.03964974924867188,0.23810015427251544,0.10056270713565452,-0.4,0.03432242396742934,0.9469339502829139,-0.03637822870401388,-0.24897856319324005,0,0,0,0,0.22602782678389877,,,,,0,0,0,57784.23865498763,68299.3785882353,68299.3785882353,70032.30433516561,82857.0718182203,0,0,0,0,68461.38602613547,70904.89818823531,70904.89818823531,68421.9420489846,68097.32188885739,0,0,0,0,50649.331252142365,60679.34357647051,60679.34357647051,69097.22563458137,79017.5717643403,0,0,0,0,0.7030963225142199,,,,,0.5239348787237966
1772913600,67086.55,67479.69,67079.73,67259.93,68579.64023211128,,0,1,0,0,-18.43692830316671,-15.899853209406304,0,0,0,0,0,0,1099.9502321112755,-470.5597579228049,-509.7511778001208,-39.191419877315894,-0.23602213054628032,,70249.8611670329,1174.10167313,988852.5647911944,37.70349237130632,-18.43692830316671,-45,-65,40,60,80,,,,,,,,,,,20,-5,-15,-0.0774541152164534,0.2349201347846779,0.10056270713565452,-0.4,0,0.9449304030553043,-0.03780436596778152,-0.3071286259591223,0,0,0,0,0.2225458847835466,,,,,0,0,0,56772.92850426931,67436.18129411765,67436.18129411765,69682.91902551091,82857.0718182203,0,0,0,0,68301.5438955983,70729.35738823525,70729.35738823525,68069.82778713468,68097.32188885739,0,0,0,0,51195.988180115906,60861.692847058715,60861.692847058715,68579.64023211128,79017.5717643403,0,0,0,0,0.6684414107117981,,,,,0.48726372919117156
1772928000,67260.18,67480.25,66827.7,67003.52,68548.24307267476,,0,0,0,0,-18.44437850349924,-15.899853209406304,0,0,0,0,0,0,1067.993072674756,-438.67066045727097,-587.5297454489046,-148.85908499163364,-0.35426246135627126,,70022.87605032962,1226.84652884,987625.7182623544,36.355715623342284,-18.44437850349924,-45,-65,40,60,80,,,,,,,,,,,15,5,-10,-0.0977240022946236,0.23087676873750138,0.10056270713565452,-0.4,-0.015446030601459337,0.9405854142825588,-0.020269887078170193,-0.26960980225049774,0,0,0,0,0.21772202830683574,,,,,0,0,0,56772.92850426931,67436.18129411765,67436.18129411765,69682.91902551091,82857.0718182203,0,0,0,0,68103.80235534976,70502.52258823528,70502.52258823528,68009.66911237633,68097.32188885739,0,0,0,0,51195.988180115906,60861.692847058715,60861.692847058715,68548.24307267476,79017.5717643403,0,0,0,0,0.6684414107117981,,,,42.16436418348752,0.5016207211114859
1772942400,67003.21,67449.8,66552.32,67321.14,68505.6135674837,,0,1,0,0,-19.24071010214712,-16.528826078451864,0,0,0,0,0,0,1055.8135674837017,-374.06046482535527,-616.4346660233277,-242.37420119797247,-0.3147258388520967,,69852.31494529665,1158.90708909,988784.6253514444,39.25253938535549,-19.24071010214712,-45,-65,40,60,80,,,,,,,,,,,15,-10,-10,-0.14141405948180863,0.21691193769317146,0.10056270713565452,-0.4,-0.04567867469402354,0.9390995730474869,-0.043690057187185036,-0.3514657194086034,0,0,0,0,0.2042646152122149,,,,,0,0,0,56772.92850426931,67436.18129411765,67436.18129411765,69161.77052368871,82857.0718182203,0,0,0,0,67939.02457914596,70315.71374117649,70315.71374117649,67838.10560434945,68097.32188885739,0,0,0,0,51195.988180115906,60861.692847058715,60861.692847058715,68505.6135674837,79017.5717643403,0,0,0,0,0.6684414107117981,,,,,0.4965378976759609
1772956800,67318.66,68190.64,67165.14,67518.41,68505.6135674837,,0,0,0,0,-19.24071010214712,-16.528826078451864,0,0,0,0,0,0,1053.6483126634373,-299.1561883705359,-616.3194366611424,-317.1632482906065,-0.2951261640025842,,69852.31494529665,1397.68405635,990182.3094077944,41.04729086804595,-19.24071010214712,-45,-65,40,60,80,,,,,,,,,,,15,5,10,-0.15463040523233995,0.20307756033171423,0.10056270713565452,-0.4,-0.04567867469402354,0.937994143788625,-0.013216345750531322,-0.1513588846876821,0,0,0,0,0.19104826946168357,,,,,0,0,0,56772.92850426931,67436.18129411765,67436.18129411765,69161.77052368871,82857.0718182203,0,0,0,0,67787.16685634128,70137.7641411764,70137.7641411764,67838.10560434945,68097.32188885739,0,0,0,0,51195.988180115906,60861.692847058715,60861.692847058715,68505.6135674837,79017.5717643403,0,0,0,0,0.6684414107117981,,,,,0.4860500589489475
1772971200,67518.41,67642.51,66821.66,67207.76,68505.6135674837,,0,0,0,0,-19.24071010214712,-16.528826078451864,0,0,0,0,0,0,1037.0198617589053,-253.45881777051227,-633.9867705037468,-380.52795273323454,-0.2714803873872523,,69852.31494529665,1735.10977083,988447.1996369644,39.08879151159371,-19.24071010214712,-45,-65,40,60,80,,,,,,,,,,,15,5,-20,-0.167664780010071,0.1893351840453166,0.10056270713565452,-0.4,-0.04567867469402354,0.9372330264079487,-0.013034374777731061,-0.12801503076139928,0,0,0,0,0.1780138946839525,,,,,0,0,0,56772.92850426931,67436.18129411765,67436.18129411765,69161.77052368871,82857.0718182203,0,0,0,0,67589.7403311779,69852.94555294114,69852.94555294114,67838.10560434945,68097.32188885739,0,0,0,0,51195.988180115906,60861.692847058715,60861.692847058715,68505.6135674837,79017.5717643403,0,0,0,0,0.6684414107117981,,,,,0.47214222150024016
1772985600,67203.76,67461.86,66745.86,67326.04,68475.94987163327,,0,0,0,0,-19.24774897065164,-16.528826078451864,0,0,0,0,0,0,1014.0898716332692,-200.51230715019375,-631.1683366709767,-430.65602952078297,-0.27646378260163473,,69852.31494529665,1776.21825416,990223.4178911244,40.25760761255214,-19.24774897065164,-45,-65,40,60,80,,,,,,,,,,,15,5,-10,-0.18056133695970444,0.17565917967629346,0.10056270713565452,-0.4,-0.04567867469402354,0.9367835538222798,-0.012896556949633431,-0.10310722174325118,0,0,0,0,0.16511733773431908,,,,,0,0,0,56772.92850426931,67436.18129411765,67436.18129411765,69161.77052368871,82857.0718182203,0,0,0,0,67400.58867395023,69570.01562352938,69570.01562352938,67838.10560434945,68097.32188885739,0,0,0,0,51195.988180115906,60861.692847058715,60861.692847058715,68475.94987163327,79017.5717643403,0,0,0,0,0.6684414107117981,,,,,0.4793947503386685
1773000000,67324.31,67515.4,65626.43,65979.32,68475.94987163327,,0,0,0,0,-19.24774897065164,-16.528826078451864,0,0,0,0,0,0,1076.5813093737502,-238.8335889664412,-729.1980157288344,-490.36442676239324,-0.2875822066733639,,69625.37776960913,5135.10698809,985088.3109030344,32.58965514978151,-19.24774897065164,-45,-65,40,60,80,,,,,,,,,,,20,10,-10,-0.22099019867310604,0.16203246222579806,0.10056270713565452,-0.4,-0.07331512926459367,0.9366161654961894,-0.0404288617134016,-0.1232661963784826,0,1,0,0,0.1523249305914876,,,,,0,0,0,56772.92850426931,67436.18129411765,67436.18129411765,69161.77052368871,82857.0718182203,0,0,0,0,67078.5066213297,69214.67684705883,69214.67684705883,67681.27489245287,68097.32188885739,0,0,0,0,51703.500199763315,60995.17094117645,60995.17094117645,68475.94987163327,79017.5717643403,0,0,0,0,0.6684414107117981,,,,,0.516100726176124
1773014400,65976.07,67669.54,65834.38,67207.09,68475.94987163327,,0,0,0,0,-19.24774897065164,-16.528826078451864,0,0,0,0,0,0,1130.7655015613386,-167.508602632975,-699.750180053612,-532.241577420637,-0.21216092409414006,,69625.37776960913,3255.72664489,988344.0375479244,43.20977524090358,-19.24774897065164,-45,-65,40,60,80,,,,,,,,,,,15,15,-10,-0.2712882070817018,0.14844363960553444,0.10056270713565452,-0.4,-0.11465703063267382,0.9620224672124872,-0.050298008408595773,-0.12987414759989335,0,0,0,0,0.143368823550972,,,,,0,0,0,56772.92850426931,67436.18129411765,67436.18129411765,69161.77052368871,82857.0718182203,0,0,0,0,66890.93821434077,69012.66760000002,69012.66760000002,67446.66882870624,68097.32188885739,0,0,0,0,51703.500199763315,60995.17094117645,60995.17094117645,68475.94987163327,79017.5717643403,0,0,0,0,0.6684414107117981,,18.73059996360889,6.432871095123378,47.901793749919435,0.4876423143871485
1773028800,67207.34,68057.03,66894.8,67536.26,68475.94987163327,,0,0,0,0,-19.0538077453091,-16.528826078451864,0,0,0,0,0,0,1133.0129657355285,-88.16319998466167,-642.4455774014641,-554.2823774168024,-0.16496828228339008,,69625.37776960913,2395.2478888,990739.2854367244,45.68062074370901,-19.0538077453091,-45,-65,40,60,80,,,,,,,,,,,15,15,10,-0.2843059912721472,0.13488511287941998,0.10056270713565452,-0.4,-0.11465703063267382,0.9622139126717115,-0.013017784190445358,-0.1296755860398074,0,0,0,0,0.13035103936052667,,,,,0,0,0,56772.92850426931,67436.18129411765,67436.18129411765,69161.77052368871,82857.0718182203,0,0,0,0,66744.27866827961,68858.83929411767,68858.83929411767,67446.66882870624,68097.32188885739,0,0,0,0,51703.500199763315,60995.17094117645,60995.17094117645,68475.94987163327,79017.5717643403,0,0,0,0,0.6684414107117981,,,,,0.47713869853152635
1773043200,67544.94,68449.79,67340.57,67758.41,68475.94987163327,,0,0,0,0,-19.0538077453091,-16.528826078451864,0,0,0,0,0,0,1131.31346818299,-14.57899750579702,-572.5061242990487,-557.9271267932517,-0.19422968668948715,,69625.37776960913,2180.83655241,992920.1219891345,47.3456319521353,-19.0538077453091,-45,-65,40,60,80,,,,,,,,,,,15,15,10,-0.2972894569411657,0.1213518104730736,0.10056270713565452,-0.4,-0.11465703063267382,0.9625308934453113,-0.012983465669018535,-0.12962467693109486,0,0,0,0,0.1173675736915081,,,,,0,0,0,56772.92850426931,67436.18129411765,67436.18129411765,69161.77052368871,82857.0718182203,0,0,0,0,66629.98970355722,68742.2896470589,68742.2896470589,67446.66882870624,68097.32188885739,0,0,0,0,51703.500199763315,60995.17094117645,60995.17094117645,68475.94987163327,79017.5717643403,0,0,0,0,0.6684414107117981,,,,,0.5013025673715091
1773057600,67759.66,69495.48,67751.66,68895.84,68475.94987163327,,0,0,0,0,-18.7375535300794,-16.528826078451864,0,0,0,0,0,0,1175.0639347413473,109.98105065714549,-420.45081347181986,-530.4318641289653,-0.16940030413263235,,69625.37776960913,6940.66244528,999860.7844344145,54.958349309908876,-18.7375535300794,-45,-65,40,60,80,,,,,,,,,,,15,15,10,-0.22167516740174265,0.10784034478962082,0.10056270713565452,-0.4,-0.02608397656041401,0.9629615170982987,0.07561428953942306,-0.04111383044203837,0,0,0,0,0.10440880915867135,,,,,0,0,0,56772.92850426931,67436.18129411765,67436.18129411765,69161.77052368871,82857.0718182203,0,0,0,0,66597.23855188969,68698.43882352949,70799.63909516929,67850.62064608296,68097.32188885739,0,0,0,0,51703.500199763315,60995.17094117645,60995.17094117645,68475.94987163327,79017.5717643403,0,0,0,0,0.6684414107117981,,,,,0.5381134227738638
1773072000,68894.04,69545.25,68249.18,69015.03,68475.94987163327,,0,0,0,0,-18.7375535300794,-16.528826078451864,0,0,0,0,0,0,1183.7072251169661,194.72976071119245,-287.01966323997476,-481.7494239511672,-0.11150639045121723,,69625.37776960913,5299.73732382,1005160.5217582345,55.68143671748181,-18.7375535300794,-45,-65,40,60,80,,,,,,,,,,,15,15,15,-0.12394150312663144,0.26479100366106956,0.05932064334118293,-0.4,-0.04347329426735668,0.982703884202239,0.09773366427511121,0.09704869554647444,0,1,0,1,0.21953179114072524,,,,,0,0,0,56772.92850426931,67436.18129411765,67436.18129411765,69161.77052368871,82857.0718182203,0,0,0,0,66555.77746969766,68633.08609411771,70710.39471853776,67850.62064608296,68097.32188885739,0,0,0,0,51703.500199763315,60995.17094117645,60995.17094117645,68475.94987163327,79017.5717643403,0,0,0,0,0.6684414107117981,,,,,0.5091767859675638
1773086400,69011.86,69169.6,68394.85,68446.77,68475.94987163327,,0,0,0,0,-18.265823878295226,-16.528826078451864,0,0,0,0,0,0,1154.4959947514685,205.76754638482396,-224.5399909701373,-430.30753735496126,-0.05570850536414252,,69625.37776960913,2489.86111517,1002670.6606430645,51.4412952544702,-18.265823878295226,-45,-65,40,60,80,,,,,,,,,,,20,20,15,-0.03299447977148356,0.3116110755939016,0.09886773890197155,-0.4,-0.04347329426735668,1,0.09094702335514787,0.23829372731021808,0,0,0,0,0.3104788144958731,,,,,0,0,0,55931.51775964388,66698.73079999996,66698.73079999996,69161.77052368871,82857.0718182203,0,0,0,0,66472.56329540939,68532.58461176469,70592.60592811999,67850.62064608296,68097.32188885739,0,0,0,0,52433.358996709794,61330.064964705845,61330.064964705845,68475.94987163327,79017.5717643403,0,0,0,0,0.6813702186802824,,,,,0.50627899165053
1773100800,68446.54,70592.55,68400.4,69443.83,68475.94987163327,,0,0,0,0,-10.765823878295228,-16.528826078451864,0,0,0,0,0,0,1228.6141379835074,269.4522133770132,-93.49227063369472,-362.9444840107079,-0.03779071033101128,,69625.37776960913,3167.7034121,1005838.3640551645,57.54947574511427,-10.765823878295228,-45,-65,40,60,80,,,,,,,,,,,15,15,15,-0.07350504233674321,0.19978369695032538,0.09886773890197155,-0.4,0.021309226349029875,1.03270685026694,-0.04051056256525965,0.2108009489354038,0,0,0,0,0.2051857313142269,,,,,0,0,0,55931.51775964388,66698.73079999996,66698.73079999996,69161.77052368871,82857.0718182203,0,0,0,0,66448.46791621317,68470.53828235289,70492.60864849262,68218.24699268176,68097.32188885739,0,0,0,0,52433.358996709794,61330.064964705845,61330.064964705845,68475.94987163327,79017.5717643403,0,0,0,0,0.6813702186802824,,,,51.104421130211094,0.5568423459835765
1773115200,69443.88,70541.02,69443.13,70419.38,68475.94987163327,,0,0,0,0,-10.765823878295228,-16.528826078451864,0,0,0,0,0,0,1219.276699556114,360.8096161148437,88.06753613284673,-272.742079981997,-0.008122835216264506,66295.9131848473,,1972.29756298,1007810.6616181445,62.51752558366143,-10.765823878295228,-45,-65,40,60,80,,,,,,,,,,,15,15,15,0.05199588199705585,0.2024334679232363,0.09886773890197155,-0.4,0.13831269593435175,1.0611656726751901,0.12550092433379906,0.3492853389382214,0,0,0,0,0.2136831860627041,,,,,0,0,0,55931.51775964388,66698.73079999996,66698.73079999996,69161.77052368871,82857.0718182203,0,0,0,0,66483.5378334931,68467.92178823527,70452.30574297743,68882.21557022049,68097.32188885739,0,0,0,0,52433.358996709794,61330.064964705845,61330.064964705845,68475.94987163327,79017.5717643403,0,0,0,0,0.6813702186802824,,,,,0.49545957045567596
